Geneid,IC1,IC2,PD_117_R10_S05#,PD_117_R11_S05#,PD_117_R12_S05#,PD_117_R13_S05#,PD_117_R14_S05#,PD_117_R15_S05#,PD_117_R16_S05#,PD_117_R5_S05#1,PD_117_R6_S05#1,PD_117_R7_S05#1,PD_117_R8_S05#1,PD_117_R9_S05#1,PD_121_R10_S05#,PD_121_R11_S05#,PD_121_R12_S05#,PD_121_R13_S05#,PD_121_R14_S05#,PD_121_R15_S05#,PD_121_R16_S05#,PD_121_R5_S05#2,PD_121_R6_S05#2,PD_121_R7_S05#2,PD_121_R8_S05#2,PD_121_R9_S05#2,PD_122_R10_S05#,PD_122_R11_S05#,PD_122_R12_S05#,PD_122_R13_S05#,PD_122_R14_S05#,PD_122_R15_S05#,PD_122_R16_S05#,PD_122_R5_S05#2,PD_122_R6_S05#2,PD_122_R7_S05#2,PD_122_R8_S05#1,PD_122_R9_S05#2,PD_123_R10_S05#,PD_123_R11_S05#,PD_123_R12_S05#,PD_123_R13_S05#,PD_123_R14_S05#,PD_123_R15_S05#,PD_123_R16_S05#,PD_123_R5_S05#1,PD_123_R6_S05#1,PD_123_R7_S05#1,PD_123_R8_S05#1,PD_123_R9_S05#1
b3956,9.444007969908228,8.788358803263325,8.371445185857024,8.004386002517066,7.798063598096066,7.893418271328314,8.244535840737976,8.20221445180436,8.268218062098244,8.22434735588407,8.268656413600944,8.171075331846152,8.371060321012411,8.359848029579839,8.820924065898023,8.504181446151643,8.75889982213835,8.047145489324238,7.970173821900373,9.180614873109514,9.036621286154869,8.047739605699169,8.140108658345866,7.649696497129926,7.863066070866823,8.734779510688103,8.918301358971725,8.473709339853848,8.611344303554471,7.8332805713152105,7.924362415255206,9.01912978219888,8.9820653401056,8.016184481408187,8.201879657865604,7.443933036004183,7.506611003968803,8.663117594608316,8.895045334289676,8.416435264389754,8.786267212721356,8.048574806890585,8.057970132208517,9.000249229360891,9.082693577826156,8.234769151046754,8.314013189460212,7.931410659639022,7.9667184242531155,8.679328484595109
b3957,8.083782314391948,7.384187775436262,7.1144312919661274,7.0257039471588385,6.72285771137425,6.865754413240811,6.8422121149909865,7.788581655566746,7.915195156235548,6.738319743620159,6.822980642536838,6.692485533369134,6.909352043926523,7.010961194373591,6.980797392293012,7.18526686351069,7.605164771147594,7.488436175997033,6.9948229868922605,7.11770159156289,7.247603222564784,6.594748016159369,6.922708520536596,6.809841865228971,7.149728330810983,6.905505676928947,7.327198856629363,7.178451113691193,7.5914051733389964,7.337784063851026,7.045479389048898,7.079486884914592,7.395012742838292,6.544661788671751,6.75561795303078,6.5474514693469255,6.994860969844278,6.807606482637926,6.771744930452351,7.159259112990529,7.488778529227762,7.615279191415311,7.157201178930763,5.621119628794622,7.460680117214831,6.838477098482413,7.228193259853348,7.101047823587918,7.134782241850644,7.0153167762749495
b3958,7.745406872625382,6.798532741519901,7.717648336321805,7.779427153320725,7.412750068910253,7.355059199382725,7.04583996263878,9.713896687416662,9.881405776354763,7.097586418188213,7.266880937357943,6.990780677041734,7.626348805607854,7.5868879731932735,7.976919824378265,7.607670538933879,8.129547546492722,8.591887655400932,7.920123555558623,6.999966305809214,7.538668699637499,6.857356867579596,8.17008698338063,7.700084358591817,8.348488037738905,7.392541409204932,8.4567985975288,7.560141079749531,8.063350919194589,8.267438479680859,8.01227109062053,6.924673400765521,7.715337335935095,6.7505209255976775,7.164937916869192,7.463298773687016,8.169249145673952,7.324124789362696,7.288294978033592,7.58585715945813,7.327255473990684,8.586656928013827,7.951661879342369,7.657032109454697,7.90287624397464,7.026257867838531,8.194945102871644,7.884915857385392,8.052400471329287,7.522507054648977
b3959,7.529184057641434,6.830651918618147,7.399611345604401,7.6266342417651956,7.272608470272928,7.265647645712127,7.215133977311048,8.462193633760673,8.787093066719896,7.102049587375357,7.155437943570907,7.027779577807203,7.466362508366567,7.44676557609793,6.960990889781928,7.502094961997176,7.3320230865605796,8.345686488342837,7.553379644758525,7.224038772308066,7.237002249133194,6.958896389946815,7.15257988860718,7.489941080796113,7.587348615460995,7.50379053350505,8.073979982848595,7.468087347168658,7.616564431483763,7.953540240143984,7.678671368266864,6.969784173705051,6.868275855700348,6.825040329252515,7.4334865561010135,7.302390905459164,7.446742061903713,7.337432237218797,7.404961329638654,7.387005169551688,7.904819209965777,8.311940908328886,7.726456975379851,7.515843563514794,6.972885850636157,7.078005511993477,7.127916820482658,7.642647806363153,8.234140579934397,7.460895671332064
b3960,7.156890466341615,6.903342895254032,6.988086502129119,7.293377932710604,6.9071077298674375,6.929854355930808,6.730487946208359,7.392469994519471,7.699634723620523,6.886915616256235,6.97439216958397,6.823022222220128,7.087437668667932,7.140363573823445,6.4978939014165045,7.264796565417848,7.315634447322179,8.043099431725707,7.355140666785543,7.134968801413852,7.636063367136814,6.8212485178347295,7.218987007509388,7.386320252823686,7.764518779926124,7.0325366552096975,7.824009601744619,7.098524488089194,7.2653777519810285,7.772372535030794,7.4059780652506575,7.019731736692183,7.465421782677873,6.749236274307161,7.215848156492798,7.306483429710134,7.524026575407733,6.978539446308541,7.423201214029906,7.231612915133353,7.631494706566293,7.9482030205577985,7.2607239741401015,7.3980729268894665,7.395550789950572,6.820285459469059,7.232849393645638,7.320932008833472,7.69180152629111,7.120304268851099
b3961,7.532566560575573,7.524393519967063,7.002281375539092,7.3156248392422505,7.281813819723919,7.326228522863592,7.437583801929699,7.300648819773399,7.311490923034024,6.916240621114138,6.888427867868027,6.872665829785637,7.071597052375779,7.140733538032067,7.163090377149583,7.375332746315137,7.677120067189453,7.214692510642793,7.266062306586944,6.935855753421278,7.157376883614797,6.862811560336572,7.181583605027629,7.034984537351124,7.396802043079431,6.97457660666537,7.050016120593913,7.343489719872844,7.63655831896293,7.233464373539861,7.338647651671064,6.808380824817296,7.115751579319934,6.920425746727182,7.148934728656783,7.009308219464149,7.459459114864499,6.994258115010799,7.006174604359971,7.266630024474607,7.61504082410079,7.149600088643253,7.20909219908662,9.395686589037705,7.107229571308345,6.835818138103576,7.185198330379903,7.079113443579833,7.368545138616129,7.032891244095181
b3962,7.848815280293345,7.2783008992201434,8.781542105558001,9.558768122877787,9.46252754678089,9.550589736546533,9.517080616205856,9.724696258410377,9.751408816085759,8.333845535544553,8.433382843497878,8.394786791941176,8.579929169655104,8.639313879506346,8.749084008661699,9.030366329695395,8.997535119683992,8.261988450477213,8.618421869136727,8.410559606012644,9.003802170734318,8.253353887534978,8.568097062369016,8.266860620624051,8.529719300667427,8.131470225929636,8.883742133433383,8.990249432254638,9.124875454144501,8.221289125206898,8.695532783519571,8.478951936900394,9.35437033272659,8.120552648796613,8.522834032887362,8.117774236859466,8.335294205343112,8.182739410845326,8.728603742459986,9.047511903703771,9.18704612497057,8.3097445952832,8.842228564648257,7.653511359055646,9.377750379547368,8.299594018578372,8.69079546753781,8.527070680635385,8.789587215822936,8.21796376487139
b3963,6.755870522429247,6.588052499232289,7.159588694292153,7.15011621978239,7.248851366726701,7.242547107011107,7.304935559166371,7.291598866046767,7.224810278059634,7.088550175803007,7.009477580536876,7.0119029631857615,7.207437995957716,7.137258292976583,7.514634623004536,7.241836034110512,7.316518162000238,7.632965244016513,7.592167368205137,6.864756813532951,6.972456420306999,7.2116555363054,7.2795496637853585,7.662873608332254,7.611092691100214,7.327638077800042,7.376082665469145,7.319759664522035,7.256451895083348,7.398812965368129,7.515965817668275,6.829070665044593,7.041722484771454,7.274836504369639,7.394458681652375,7.714914811964731,7.619509696937603,7.253055889199276,7.388885881123252,7.155039568723909,7.153865652632945,7.61039505782159,7.618434081610292,6.508529532816536,7.063790037273933,6.951953362027844,7.04260869709815,7.48833810405212,7.576519486275637,7.0911313882959774
b3964,6.831281314323757,7.315227146075097,8.119420259214193,7.6959269919556395,7.8632887616033775,7.587763815706847,7.763668600333968,7.567734008667075,7.677620196251273,7.994103547476908,8.051939421373506,7.986702870320151,7.980177462839756,7.994486426532987,8.23025130146286,7.9248927441867485,7.780512976878873,8.446303946217682,8.378068311599657,7.269524642380147,7.183825957012028,8.050538176619906,8.162975874560956,8.557425950956471,8.363658457738106,7.9012911984114504,8.321290571663155,7.885010363323577,8.0758901735797,8.649336919236859,8.54765265217504,7.60229269070642,7.5745762309639835,7.887385237695348,7.9748759253186225,8.538124953896194,8.563049702792435,7.913991526774712,8.273007135873792,8.160012394972052,8.079770883089589,8.471588163578414,8.563405615756349,6.523790992069239,7.585909137963542,7.786072908983193,8.073668261941359,8.38751853624082,8.74287095951932,7.985649046070531
b3965,6.433381789362751,6.76752703949591,6.834154480179741,6.578400316492668,6.676069402253557,6.575488097841285,6.475788884931701,6.67892636921903,6.664445775387083,6.729008422926988,6.70958651468159,6.770359251681893,6.847286930603008,6.8104119005231905,6.558834996666023,6.365400392130997,6.699475495475351,6.583780393210546,6.620835054167103,7.1005093857023285,7.21587840956743,6.78404254229896,6.921314956257541,6.559781717800468,6.559337199262262,6.475512211781505,6.491334240130123,6.315233239422472,6.943957313520437,6.5986657939572435,6.733311704782643,7.0987645243246495,7.659279810667011,6.720184048304876,6.853931582049642,6.783326414186746,6.688602460193251,6.363604134599052,6.090187088487581,6.451166050744036,6.271888362583706,6.505880997159992,6.69812305395087,7.175589989705122,7.51992086450492,6.725156277117827,6.763072527795526,6.487606060998732,6.701759281952025,6.5213751151518204
b3966,6.6495413780960195,6.1645114918032595,6.3194488364995225,6.221781105478245,6.261463137666272,6.260142036139019,6.24079309357667,6.290738282379198,6.140949406744885,6.354300366622754,6.517496444374165,6.5468327407372495,6.697389647789479,6.543423613857562,6.714852366762536,6.7311750219647415,6.451544902358747,6.430566312475936,6.696540621538094,6.101321217920213,6.240241575928859,5.977023362014845,6.119413145163942,6.2108004014598075,6.456442024930875,6.298342557511342,6.273655362691285,6.865833550145275,6.524222375078565,6.423473501479975,6.739450663755273,5.969723619346658,6.017460583008983,6.076489007535032,6.36417465340868,6.159853959561325,5.804368665775112,6.5063732594420935,6.723223959509812,6.600774931946539,6.5586825324592715,6.697885767197414,6.651515836568407,5.592205121358216,6.161305189533999,6.444112984657626,6.401328486275553,6.805967944366459,6.424235347847326,6.370799692793729
b3967,6.025871838164285,5.917018604527431,6.206730494052232,6.4725902558943185,6.451385281795916,6.36244046714519,6.632096020890233,6.645128180319264,6.800525909715015,6.007907006602052,5.960069687038955,5.883737143161784,6.1128130283479125,6.1319541150561445,6.079495362510194,6.131128806442091,6.13720946287431,5.644707571956651,5.946213009041321,6.469365312686034,6.799537830750521,5.8927502988319995,6.104798537688478,5.785902310229909,5.938771337245092,5.644915714895184,6.199814019845056,6.086747086446644,5.997045285808514,5.701308154869789,5.945108995785477,6.548467382524222,6.960168502253197,5.929469909822825,6.090862185063192,5.675058983025651,5.695369287435362,5.781218338183568,6.135325433344149,6.142843309992051,6.062252084209761,5.673090886677053,5.98486343461412,8.488487588103725,6.773202629349741,5.912222611992992,6.091510963282479,5.689205227750435,5.768531349338039,5.685845793067328
b3972,6.849901023414767,6.630009367006723,6.6682929791375,6.8981704757339575,6.964025001961686,6.878007231710064,7.044731215365095,7.116481389648295,6.944595702597393,6.619536591279902,6.679540372588567,6.635609523602362,6.838024622991931,6.81968220578764,6.779115453368585,6.820253659631856,7.072290169297125,6.4311308336081465,6.459654547679698,6.987952746125169,7.040180815065528,6.693626819468076,6.599969039069064,6.447635583486461,6.487457607781801,6.48255646800609,6.534389176453693,6.932367991495828,7.064844846123991,6.563453321411123,6.440843537577098,6.880835520413815,7.356509856652922,6.697385453138562,6.838777256270804,6.438553595808708,6.374574946509134,6.470938619534991,6.59381280701514,6.856522179821054,6.9623529041377905,6.543739622753491,6.501371560691527,5.717501390869002,7.300383043246259,6.654833751240167,6.5911123046566065,6.591441077281189,6.514746117369594,6.3979728042687345
b3973,5.966642217613998,6.01600226161918,5.361752537914498,6.102163213195984,6.018979472021992,5.995301341507624,6.161396413688494,6.0636486775164675,6.097140953484223,5.676950587676422,5.789705619257419,5.755775833790172,5.675982440768615,5.524604385466773,5.5834385691662005,6.192076007372733,6.049923482555411,5.586430556625455,5.343751382490386,6.070263639232854,5.799977898275334,5.899451570677432,5.700416805027386,5.653590525541541,5.521244174337111,5.559286503663867,5.524042831600152,6.21434682921173,6.0617119199167675,5.576378470345486,5.333789280240024,6.021299350204168,5.614261636190011,5.864634028186008,5.869029284872697,5.660108157606051,5.570069821364719,5.57359597179655,5.380406553178618,6.133714887275707,6.233095381652069,5.409692644906228,5.3326504463399935,5.339252807627921,5.857984682854122,5.672989597334469,5.676611484782038,5.572437115097609,5.422033953077914,5.582196567080562
